SentenceID;Sentences ;Label 
371;8. di attestare che il presente atto non è soggetto agli obblighi di pubblicazione di cui agli artt. 26 e 27 del d.lgs. 33/2013. il dirigente andrea pellegrini;0
372;"8. di attestare che il presente atto non è soggetto agli obblighi di pubblicazione di cui agli artt. 26 e 27 del d.lgs. 33/2013. il dirigente andrea pellegrini bollettino ufficiale 45 serie ordinaria n. 48 - mercoledì 28 novembre 2018 d.g. welfare d.d.u.o. 22 novembre 2018 - n. 17080 accreditamento regionale della sowen s.r.l., via marostica, n. 38 milano, per lo svolgimento del percorso formativo indirizzato all’ esercizio dell’ agopuntura, ai sensi dell’ accordo stato regioni del 7 febbraio 2013 ( rep. atti n. 54 / csr del febbraio 2013 ) il dirigente della u.o. controllo di gestione e personale visto l’ accordo della conferenza stato, regioni e province autonome di trento e bolzano del 7 febbraio 2013 ( « criteri e modalità per la certificazione di qualità della formazione dell’ esercizio dell’ agopuntura, della fitoterapia e dell’ omeopatia da parte dei medici chirurghi, odontoiatri, veterinari e farmacisti » ) che all’ art. 7 ha stabilito: 1 ) possono essere accreditate le associazioni, le società scientifiche, gli enti pubblici e privati di formazione che si avvalgono di professionisti qualificati con competenze curriculari specifiche nelle discipline sopra elencate; 2 ) le associazioni, società scientifiche, enti pubblici e privati di formazione che richiedono l’ accreditamento devono essere legalmente costituiti; 3 ) l’ accreditamento è rilasciato dalla regione in cui l’ ente ha la sede legale e ha valore nazionale. richiamata la nota di chiarimenti del ministero della salute, del 24 luglio 2014 protocollo dgprof 40978, avente come oggetto « accordo tra il governo, le regioni e le province autonome di trento e di bolzano concernente i criteri e le modalità per la certificazione di qualità della formazione e dell’ esercizio dell’ agopuntura, della fitoterapia, dell’ omeopatia, da parte dei medici chirurghi, degli odontoiatri, dei medici veterinari e dei farmacisti, stipulato in data 7 febbraio 2013 ( rep. atti n. 54 / csr ) »; vista la legge regionale 11 agosto 2015 n. 23 che all’ art.18 comma 3b ) stabilisce che la regione valorizza le professioni sanitarie in funzione dell’ evoluzione normativa e delle prassi nazionali ed europee, con particolare riferimento anche « alle attività delle medicine non convenzionali di cui all’ accordo 7 febbraio 2013 della conferenza stato- regioni, in esecuzione e nei limiti della normativa europea e nazionale con riferimento ai professionisti che svolgono le prestazioni delle medicine complementari di agopuntura, fitoterapia, omeopatia ed omotossicologia, in possesso di diplomi, attestati o titoli ad essi equipollenti rilasciati dalle università ai sensi dell’ articolo 17, comma 95, della legge 15 maggio 1997, n. 127 »; vista, altresi, la d.g.r. x/4104 del 2 ottobre 2015 che recepisce l’ accordo tra il governo, le regioni e le province autonome di trento e di bolzano concernente i criteri e le modalità per la certificazione di qualità della formazione e dell’ esercizio dell’ agopuntura, della fitoterapia e dell’ omeopatia da parte dei medici chirurghi, degli odontoiatri, dei medici veterinari e dei farmacisti ( rep. atti 54 / csr del 7 febbraio 2013 ) e contestualmente dà mandato alla direzione generale salute ( ora welfare ) di dare applicazione, con successivi atti, a quanto previsto dall’ accordo citato; visto il decreto 11352 del 01 agosto 2018 con il quale si è provveduto ad affidare a polis lombardia, accademia di formazione per il servizio sociosanitario lombardo, la gestione delle attività inerente l’ accreditamento dei soggetti che erogano formazione in materia di medicina non convenzionale altrimenti dette complementari; visto il decreto 11359 del 1 agosto 2018 con il quale si è provveduto ad approvare la procedura per l’ accreditamento e il relativo modello di domanda dei soggetti formativi che promuovono corsi nell’ ambito delle medicine non convenzionali altrimenti dette complementari ( mc ); vista la domanda di accreditamento presentata a polis lombardia, in data 23 agosto 2018, da sowen s.r.l., con sede legale in via marostica 38, milano, per l’ ambito dell’ agopuntura, completa degli allegati richiesti. vista la nota prot. n. g1.2018.35880 del 19 novembre 2018 di polis lombardia, accademia di formazione per il servizio sociosanitario lombardo, con la quale, a seguito della istruttoria effettuata, ha espresso parere favorevole all’ accreditamento regionale della sowen s.r.l., per l’ ambito dell’ agopuntura; rilevato che polis lombardia, accademia di formazione per il servizio sociosanitario lombardo, alla luce dell’ incarico affidato sopra citato, predisporrà, in collaborazione con uni ente nazionale italiano di unificazione delle linee guida a cui i soggetti accreditati dovranno attenersi, conseguendo apposita certificazione, al fine di mantenere l’ accreditamento concesso. rilevato che la scrivente uo della direzione generale welfare stabilirà, con proprio provvedimento, ai sensi del succitato decreto 11359/2018, i termini entro cui i soggetti accreditati dovranno presentare apposita certificazione secondo le suddette linee guida, come condizione per mantenere l’ iscrizione nell’ elenco dei soggetti accreditati; dato atto che il procedimento si conclude nel rispetto dei termini previsti dalla legge; vista la l.r. 20/2008 « testo unico delle leggi regionali in materia di organizzazione personale », nonché i provvedimenti organizzativi della xi legislatura ed in particolare la d.g.r. n. xi/479 del 2 agosto 2018 « v provvedimento organizzativo 2018 »; decreta";0
373;"8. di attestare che il presente atto non è soggetto agli obblighi di pubblicazione di cui agli artt. 26 e 27 del d.lgs. 33/2013. il dirigente paola palmieri bollettino ufficiale 5 serie ordinaria n. 21 - mercoledì 22 maggio 2019 d ) atti dirigenziali giunta regionale d.g. welfare d.d.u.o. 15 maggio 2019 - n. 6813 aggiornamento del registro della regione lombardia dei laboratori che effettuano analisi nell’ ambito delle procedure di autocontrollo delle industrie alimentari il dirigente della unità organizzativa prevenzione richiamate la deliberazione della giunta regionale n. ix/266 del 14 luglio 2010, con la quale la regione lombardia ha provveduto alla istituzione, ai sensi della legge 88/2009, del registro dei laboratori che effettuano analisi nell’ ambito delle procedure di autocontrollo delle industrie alimentari, fissando altresì le modalità operative per l’ iscrizione, l’ aggiornamento e la cancellazione;";0
374;"8. di trasmettere il presente provvedimento alla direzione generale politiche sociali, abitative e disabilità per la notifica alla direzione generale welfare degli eventuali provvedimenti di cancellazione dal registro di cui alla l.r. 14 febbraio 2008, n. 1 che dovessero essere disposti nei confronti delle associazioni inserite nell’ allegato n. 1a;";0
375;81001070176, ente unico gestore delle seguenti unità di offerta sociosanitarie:;0
376;81001070176, ha presentato la richiesta per il riconoscimento di ente unico, con nota protocollata in data 22 ottobre 2020 - prot. regionale n. g1.2020.35355, per le seguenti unità di offerta:;0
377;"84040 del 29 agosto 2018, ha espresso parere favorevole all’ istituzione della sede in deroga, rilevando che i requisiti richiesti dalla sopracitata normativa sono rispettati;";0
378;86 bollettino ufficiale serie ordinaria n. 50 - venerdì 14 dicembre 2018 d.d.u.o.;0
379;"882/2004 / ce, nell’ ambito dei sistemi regionali di prevenzione in sanità veterinaria e sicurezza degli alimenti », organizzato da istituto superiore di sanità e ministero della salute;";0
380;"89.26.8 bilancio di salute ostetrico, prima visita;";0
381;"89.26.9.bilancio di salute ostetrico, controllo;";0
382;"9 febbraio 2018 - n. 1702 aggiornamento del registro della regione lombardia dei laboratori che effettuano analisi nell’ ambito delle procedure di autocontrollo delle industrie alimentari il dirigente della unita ’ organizzativa prevenzione richiamate la deliberazione della giunta regionale n. ix/266 del 14 luglio 2010, con la quale la regione lombardia ha provveduto alla istituzione, ai sensi della legge 88/2009, del registro dei laboratori che effettuano analisi nell’ ambito delle procedure di autocontrollo delle industrie alimentari, fissando altresì le modalità operative per l’ iscrizione, l’ aggiornamento e la cancellazione;";1
383;"9 maggio 2003, n. 12903, « indirizzi e criteri per la remunerazione regionale dei centri diurni integrati accreditati in attuazione della d.g.r. 22 marzo 2002, n. 8494 »;";1
384;9 settembre 2019 - n. 12724 ente « fondazione istituto geriatrico la pelucca - onlus », con sede legale in via tommaso campanella, 8 - 10 sesto san giovanni ( mi ) - c.f. 85001850156.;0
385;9. di disporre la pubblicazione del testo del presente provvedimento unitamente al solo allegato 1a sul burl e sul portale istituzionale di regione lombardia.;0
386;"9. di provvedere alla pubblicazione del presente decreto, nonché dei suddetti allegati sul portale regionale www.regione.lombardia.it e sul bollettino ufficiale di regione lombardia;";0
387;91002590122 - ha presentato la richiesta per il riconoscimento di ente unico, con nota protocollata in data 12 settembre 2018 prot.;0
388;91002590122, ente unico gestore delle seguenti unità di offerta sociosanitarie:;0
389;91002590122. riconoscimento di ente unico di una pluralità di unità di offerta sociosanitarie accreditate il della struttura accreditamento e negoziazione rete territoriale visti:;0
390;91581890158, che ricomprende le seguenti unità di offerta:;0
391;91581890158, è stato riconosciuto, con decreto regionale n. 12837 del 31 dicembre 2013 e successiva nota regionale prot.;0
392;a ) il criterio di registrazione delle operazioni di accertamento e di impegno con le quali vengono imputate agli esercizi finanziari le entrate e le spese derivanti da obbligazioni giuridicamente perfezionate ( attive e passive );0
393;"a. di medolago ( bg ), con n. di iscrizione 030016301012, pervenuto in data 30 settembre 2019, prot. n. g1.2019.0032072;";0
394;"a. di medolago ( bg ), con n. di iscrizione030016301012;";0
395;accertata la corretta applicazione dell’ art. 28 del d.p.r. 29 settembre 1973 n. 600 e successive modifiche e integrazioni relativamente alla ritenuta d’ acconto per i contributi in oggetto;0
396;accertata la disponibilità di competenza e di cassa dei capitoli in oggetto del bilancio pluriennale 2019 - 2020 ai quali imputare la spesa;0
397;"accertato che, entro la scadenza da ultimo fissata al 30 settembre 2020, in risposta al bando pubblicato sul burl serie ordinaria n. 9 del 24 febbraio 2019, sono pervenute complessivamente n. 24 manifestazioni di interesse, come da elenco di cui all’ allegato 1, parte integrante e sostanziale del presente provvedimento;";0
398;"adi c.s.a. cooperativa servizi assistenziali società cooperativa sociale, codice cudes 016142, via gelso 8, mantova, cdd l’ ippocastano, codice cudes 001910, via molinara 48, bagnolo san vito ( mn ), cdi villa maddalena, codice cudes 001881, via c. battisti 17, goito ( mn ), rsa ernesta bovi, codice cudes 001886, via donatori di sangue 10, pegognaga ( mn ), rsa casa rosanna, codice cudes 001918, via garibaldi 6, monzambano ( mn ), cdi g. boninsegna codice cudes 001919, via donatori di sangue 12, pegognaga ( mn ), css casa sorriso, codice cudes 002006, via molinara 46, bagnolo san vito ( mn ), cdi g. serini, codice cudes 004764, via santuario 28 / a, sabbioneta ( mn );";0
399;"adi c.s.a. cooperativa servizi assistenziali società cooperativa sociale, codice cudes 016142, via gelso 8, mantova, rsa giuseppe serini, codice cudes 001901, via santuario 28 / a, sabbioneta ( mn ), rsa villa maddalena, codice cudes 001818, via c. battisti 17, goito ( mn ), cdd l’ ippocastano, codice cudes 001910, via molinara 48, bagnolo san vito ( mn ), cdi villa maddalena, codice cudes 001881, via c. battisti 17, goito ( mn ), rsa casa rosanna, codice cudes 001918, via garibaldi 6, monzambano ( mn ), css casa sorriso, codice cudes 002006, via molinara 46, bagnolo san vito ( mn ), cdi g. serini, codice cudes 004764, via santuario 28 / a, sabbioneta ( mn );";0
400;"affidare all’ osservatorio epidemiologico veterinario regionale ( oevr ), la raccolta ed elaborazione dei dati afferenti all’ attivazione del piano in argomento;";0
401;afnor 03/04 - 04/05 per la ricerca di listeria monocytogenes in alimenti;1
402;aggiornamento delle indicazioni per l’ evoluzione della rete degli impianti elaborate in esito all’ analisi dei dati raccolti in conformità alla d.g.r. x/3770 del 3 luglio 2015 e individuazione delle caratteristiche costruttive ed emissive degli impianti - ( di concerto con l’ assessore cattaneo ) » preso atto che al:;1
403;"ai sensi delle vigenti disposizioni, il numero attribuito e gli portati sui rapporti di prova riferiti ad analisi effettuate ai fini dell’ autocontrollo;";0
404;al punto 2.6 considerato 34 e 35 - alla luce del loro carattere specifico, talune attività concernenti la cultura possono essere organizzate in modo non commerciale e, quindi, possono non presentare un carattere economico.;0
405;al punto 6.3 considerato 197 - le decisioni adottate in passato forniscono esempi di situazioni in cui la commissione ha considerato, alla luce delle circostanze specifiche del caso, che il sostegno pubblico non era idoneo ad incidere sugli scambi tra gli stati membri.;0
406;anno 2019 ”, è stato approvato l’ invito alla presentazione di progetti di miglioramento di sedi, strutture e attrezzature di istituti e luoghi della cultura e siti unesco l.r. 25/2016 - anni 2019 e 2020.;0
407;"anno 2019 », in particolare l’ allegato a5 ( ambito aree e parchi archeologici );";0
408;antichi pastori, minatori e sacerdoti alle sorgenti del brembo di carona ( bg ) antichi edifici sul foro brixia light box parco archeologico villa badia di leno sito neolitico tosina di monzambano 1303296 università cattolica del sacro cuore prosecuzione delle indagini archeologiche presso il complesso tardoantico 1357730 comune di lozio progetto di valorizzazione della corna struda - inedito esempio di arte rupestre tra neolitico e calcolitico valcamonica romana 1374009 comune di ono san pietro 1371942 cividate camuno costo complessivo progetto finanziamento richiesto € 110.000,00 € 55.000,00 € 64.500,00 € 32.250,00 area archeologica via mossino € 47.860,00 € 33.502,00 val camisana e piani di sasso ( carona-bg ) € 20.900,00 € 10.450,00 palazzo martinengo cesaresco brescia via musei, 32 € 14.030,00 € 9.821,00 area archeologica della villa tardoantica, dell' antiquarium e della pieve di san martino ( palazzo pignano - cr ) corna struda € 15.000,00 € 6.750,00 € 10.784,80 € 7.540,00 aree archeologiche di cividate camuno € 105.138,00 € 73.596,00 bollettino ufficiale 20 serie ordinaria n. 38 - lunedì 16 settembre 2019 richieste inammissibili n. 1 domanda pervenuta è risultata inammissibile.;0
409;antichi pastori, minatori e sacerdoti alle sorgenti del brembo di carona ( bg ) sede intervento costo contributo complessivo richiesto progetto costo ammesso contributo assegnato punteggio sito neolitico tosina di monzambano € 64.500,00 € 32.250,00 € 64.500,00 € 32.000,00 40 val camisana e piani di sasso ( carona-bg ) € 20.900,00 € 10.450,00 € 20.900,00 € 10.000,00 40 data la disponibilità economica risultano finanziabili 7 progetti sui 7 ammissibili per un totale di € 193.500,00.;0
410;approva il documento in merito ai « requisiti minimi autorizzativi per le attività di anatomia patologica » che si applicano a tutti i laboratori pubblici e privati e che riguardano anche i tempi di refertazione;0
;;
412;approvazione elenco soggetti idonei alla nomina di componente esterno e contestuale nomina della commissione per apparecchiature sanitarie ad alta tecnologia » il d.d.g. n. 19173 del 30 dicembre 2019 « approvazione delle linee guida per l’ attuazione degli investimenti »;1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
424;"attuazione dell’ art. 12, comma 2 della l.r. 11 luglio 1997, n. 31 » 22 marzo 2002, n. 8494, « requisiti per l’ autorizzazione al funzionamento e l’ accreditamento dei centri diurni integrati » 9 maggio 2003, n. 12903, « indirizzi e criteri per la remunerazione regionale dei centri diurni integrati accreditati in attuazione della d.g.r. 22 marzo 2002, n. 8494 » 31 ottobre 2014, n. 2569, « revisione del sistema di esercizio e accreditamento delle unità di offerta sociosanitarie e linee operative per le attività di vigilanza e controllo » come modificata con d.g.r. 29 dicembre 2015, n. 4702, « determinazioni in ordine alla gestione del servizio socio sanitario regionale per l’ esercizio 2016 »;";1
425;attuazione dell’ art. 12, comma 2 della l.r. 11 luglio 1997, n. 31 » 23 luglio 2004, n. 18334, « definizione della nuova unità di offerta centro diurno per persone con disabilità ( cdd ):;1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
451;"cdd 2 mincio, cudes 001924, con sede in cremona, via mincio n. 25, ritenuto di accogliere la richiesta di modifica del riconoscimento di ente unico per le unità di offerta sociosanitarie di cui sopra, avendo verificato in fase istruttoria la conformità rispetto alla d.g.r. n. 2569/2014, come modificata con dgr n. 4702/2015, la completezza dell’ attestazione del possesso dei requisiti prodotta dalla ats competente e di iscrivere il riconoscimento nell’ apposito registro regionale delle unità di offerta sociosanitarie accreditate;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
461;con il d.d.s. 17 aprile 2019 - n. 5598, ai sensi di tale legge e in attuazione della d.g.r. n. xi/1402 del 18 marzo 2019 “ approvazione dei criteri e delle modalità per l’ assegnazione di contributi regionali l.r. 7 ottobre 2016 n. 25 “ politiche regionali in materia culturale riordino normativo ”.;1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
483;"considerato il parere scientifico sull’ influenza aviaria pubblicato il 16 ottobre 2017, con cui l’ efsa ha valutato il rischio d’ ingresso dell’ influenza aviaria nell’ ue, e ha analizzato i metodi di sorveglianza e il monitoraggio da parte degli stati membri e le misure che essi assumono per ridurne al minimo la diffusione, affermando in particolare che per aumentare la biosicurezza gli allevatori avicoli e i detentori di pollame dovrebbero adottare opportune misure di gestione tese a evitare il contatto diretto tra uccelli acquatici selvatici e pollame ( mediante uso di reti o tenendo il pollame in luoghi chiusi durante la stagione di picco influenzale ) e lo spostamento degli animali da un allevamento all’ altro;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
494;d. salute animale e igiene urbana veterinaria d6 sorveglianza epidemiologica delle malattie infettive diffusive animali registrazione di segnalazione di malattia infettiva di animali, anche sospetta, e/o di focolaio epidemico notifica caso di malattia infettiva e/o di focolaio epidemico produzione di report periodici per la sorveglianza epidemiologica delle malattie infettive animali verifica della biosicurezza e della sanità animale gestione di casi di malattia infettiva e/o di focolaio epidemico controlli ufficiali e altre attività ufficiali e provvedimenti conseguenti certificazioni report informativi/ rendicontazioni ai cittadini, operatori sanitari e istituzioni la d.c.r. n. xi/64 del 10 luglio 2018, recante « piano regionale di sviluppo della xi legislatura », che delinea le linee di attività della missione 13 « tutela della salute ».;1
;;
;;
;;
;;
;;
500;d.g.r. 28 novembre 2016, n. 5918 « disposizioni in merito all’ evoluzione del modello organizzativo della rete delle cure palliative in lombardia:;1
;;
;;
;;
;;
;;
;;
507;dato atto che al sopracitato nucleo di valutazione spetta l’ istruttoria formale e la valutazione di merito delle domande presentate nonché l’ inquadramento dei contributi assegnati ai fini della normativa europea sugli aiuti di stato;1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
547;"decreta 1. di approvare il documento « indicazioni regionali sui provvedimenti conseguenti al controllo ufficiale e la verifica della risoluzione delle non conformità rilevate », di cui all’ allegato, parte integrante e sostanziale del presente provvedimento;";1
548;decreta 1. di approvare il documento « tipologia di prestazioni per il calcolo e la verifica dei tempi di refertazione » - allegato 1 parte integrante del presente provvedimento - in cui sono definite le prestazioni che rientrano nelle tipologie di cui alla d.g.r. n. xi/772/2018 relativamente ai tempi di refertazione.;1
549;"decreta 1. di approvare il piano regionale di prevenzione nei confronti della peste suina africana ( allegato a ), parte integrante e sostanziale del presente atto;";1
;;
551;"decreta 1. di approvare l’ allegato documento recante « protocollo operativo per l’ attuazione della strategia regionale di contrasto all’ antimicrobicoresistenza ( amr ) », parte integrante e sostanziale del presente atto;";1
;;
;;
;;
;;
556;decreta 1. di impegnare e contestualmente liquidare l’ importo complessivo di euro 200.000,00 a favore di erogazione di risorse finanziarie a favore di alcune province lombarde per l’ attuazione del « piano regionale di contenimento ed eradicazione della nutria 2018 », di cui alla d.g.r. n. xi/165/2018 ( cod.;1
557;decreta 1. di impegnare e contestualmente liquidare l’ importo complessivo di euro 200.000,00 a favore di erogazione di risorse finanziarie a favore di alcune province lombarde per l’ attuazione del « piano regionale di contenimento ed eradicazione della nutria 2018 », di cui alla d.g.r. n. xi/492/2018 ( cod.;1
558;"decreta 1. di impegnare e contestualmente liquidare l’ importo complessivo di euro 200.000,00 a favore di erogazione di risorse finanziarie a favore di alcune province lombarde per l’ attuazione del « piano regionale di contenimento ed eradicazione della nutria 2018 », di cui alla d.g.r. n. xi/165/2018 ( cod. 54286 ), imputato al capitolo di spesa 13.07.104.11029 dell’ esercizio finanziario 2018;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
579;"decreta 1. la procedura inerente il prelievo dei campioni di tessuto nervoso, per la sorveglianza delle encefalopatie spongiformi trasmissibili ( est ) in bovini, bufalini, ovini e caprini, di cui all’ allegato a, parte integrante e sostanziale del presente atto;";1
;;
;;
;;
;;
;;
;;
586;definire le modalità operative di programmazione e attivazione degli esami di laboratorio e strumentali secondo quanto previsto dal d.p.c.m. del 12 gennaio 2017;1
587;definire le successiva modalità di divulgazione alle asst e ai consultori privati accreditati del documento « agenda del percorso nascita »;1
588;definizione delle relative modalità operative di programmazione e attuazone, ai sensi della d.g.r. 268 del 28 giugno 2018 allegato 1 ) il direttore generale richiamata la d.g.r. n. x/7600 del 20 dicembre 2017 « determinazioni in ordine alla gestione del servizio sociosanitario per l’ esercizio 2018 » ed, in particolare, il punto 3.10.;1
;;
590;"descrizione del parametro punteggio massimo qualità e sostenibilità del progetto, congruità e adeguatezza dei costi ai risultati attesi, coerenza con gli obiettivi, le linee di intervento e le priorità 24 riconosciuto valore culturale del bene coinvolto, e/o impatto dell’ intervento proposto, anche con riferimento al bacino di utenza destinatario 6 qualità del partenariato coinvolto;";1
;;
592;di adottare ulteriori provvedimenti sanitari straordinari al fine di ridurre la possibilità di diffusione del virus influenzale aviare e, a tal fine, individuare gli allevamenti di tacchini di cui non autorizzare l’ accasamento in base ai criteri di seguito riportati:;1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
604;di approvare il documento avente ad oggetto « percorso diagnostico terapeutico assistenziale ( pdta ) del paziente affetto da malattia hiv / aids anno 2019 », allegato parte integrante del presente atto, al fine di armonizzare le modalità prescrittive della terapia per il paziente affetto da malattia hiv / aids, monitorandone l’ appropriatezza e razionalizzandone la relativa spesa.;1
605;di approvare l’ allegata « guida pratica per la redazione dei progetti e l’ attuazione degli investimenti » quale parte integrante e sostanziale del presente provvedimento.;1
606;"di approvare l’ individuazione delle zone a rischio di introduzione e diffusione dei virus influenzali ad alta patogenicità e delle relative misure di riduzione del rischio di cui all’ allegato a, parte integrante del presente provvedimento;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
620;di reintegrare le prove afnor 03/06 - 12/07 per la ricerca di salmonella spp. in alimenti;1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
685;"il « piano socio sanitario regionale 2010 - 2014 » approvato con d.c.r. n. ix/88 del 17 novembre 2010, la cui validità è stata prorogata dalla d.g.r. n. x/2989 del 23 dicembre 2014 fino all’ approvazione di un nuovo piano;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
695;"il d.d.s. n. 9197 del 25 giugno 2019, « costituzione del nucleo di valutazione per i progetti presentati ai sensi del d.d.s. 17 aprile 2019 n. 5598 approvazione dell’ invito alla presentazione di progetti di miglioramento di sedi, strutture e attrezzature di istituti e luoghi della cultura e siti unesco - l.r. 25/2016 anni 2019 e 2020 e del d.d.s. 17 aprile 2019 n. 5599 approvazione dell’ invito alla presentazione di progetti di valorizzazione e promozione di istituti e luoghi della cultura, siti unesco, itinerari culturali e di catalogazione del patrimonio culturale - l.r. 25/2016 anno 2019;";1
;;
;;
;;
;;
;;
701;"il d.lgs. 5 aprile 2006, n. 190 « disciplina sanzionatoria per le violazioni del regolamento ( ce ) n. 178/2002 che stabilisce i principi e i requisiti generali della legislazione alimentare, istituisce l’ autorità europea per la sicurezza alimentare e fissa procedure nel settore della sicurezza alimentare »;";1
;;
;;
;;
;;
;;
;;
;;
709;"il decreto 14 marzo 2018 - « definizione dei criteri di attuazione e delle modalità di accesso al fondo per l’ emergenza avicola, ai sensi dell’ articolo 1, comma 509, della legge 27 dicembre 2017, n. 205 »;";1
710;"il decreto d.u.o. n. 1161 del 31 gennaio 2020 « programmazione regionale in materia di controlli per la sicurezza degli alimenti di origine non animale, dei materiali e oggetti destinati al contatto con gli alimenti e delle acque destinate al consumo umano a tutela del consumatore attività 2020 », che fornisce alcune indicazioni generali relativamente alla gestione delle non conformità;";1
;;
712;"il decreto del direttore generale welfare n.13863 del 23 dicembre 2016 che approva la « guida pratica per la programmazione, la redazione dei progetti, l’ attuazione degli investimenti » di edilizia sanitaria;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
732;"il dirigente giuseppe matozzo bollettino ufficiale 77 serie ordinaria n. 50 - venerdì 14 dicembre 2018 d ) atti dirigenziali giunta regionale d.g. welfare d.d.u.o. 5 dicembre 2018 - n. 18138 piano regionale di sorveglianza integrata e di contrasto alla diffusione del virus west nile disease ( wnd ) nella sanità pubblica veterinaria il dirigente della u.o. veterinaria vista la decisione della commissione 2004/216 / ce del 1° marzo 2004, che modifica la direttiva 82/894 / cee del consiglio concernente la notifica delle malattie degli animali nella comunità al fine di includere talune malattie degli equidi e talune malattie delle api nell’ elenco delle malattie soggette a denuncia;";1
;;
;;
;;
;;
;;
;;
;;
740;il parere del dipartimento veterinario della ats di brescia espresso in data 20 aprile 2018, il parere della università degli studi di milano - dipartimento di medicina veterinaria ( prot.;1
;;
742;"il piano socio sanitario regionale 2010 - 2014, approvato con deliberazione del consiglio regionale n. ix/0088 del 17 novembre 201, che prevede il completamento del processo di ammodernamento degli ospedali pubblici con interventi tesi all’ adeguamento dei requisiti strutturali, tecnologici e impiantistici e alla riqualificazione dei presidi ospedalieri e delle apparecchiature tecnologiche e sanitarie;";1
;;
;;
745;"il referente presidio regionale hta - u.o. programmazione il d.d.g. n. 13863 del 23 dicembre 2016 « approvazione delle d.g.r. n. x/5954/2016 allegato a ( regole di gestione del servizio sociosanitario 2017 ), con la quale si è proceduto, tra l’ altro, a modificare la denominazione della « commissione per le tecnologie sanitarie » in « commissione per apparecchiature sanitarie ad alta tecnologia », più brevemente commissione asat;";1
746;il reg. ( ce ) 999/2001 prevede l’ obbligo di screening con test rapidi su bovini-bufalini e ovini-caprini secondo le definizioni dell’ allegato iii del medesimo regolamento;1
747;"il reg. ( ce ) n. 1069/2009 del parlamento europeo e del consiglio del 21 ottobre 2009, recante norme sanitarie relative ai sottoprodotti di origine animale e ai prodotti derivati non destinati al consumo umano e che abroga il reg. ( ce ) n. 1774/2002 ( regolamento sui sottoprodotti di origine animale );";1
748;"il reg. ( ce ) n. 183/2005 del parlamento europeo e del consiglio del 12 gennaio 2005, che stabilisce requisiti per l’ igiene dei mangimi;";1
;;
750;"il reg. ( ce ) n. 853/2004 del parlamento europeo e del consiglio del 29 aprile 2004, che stabilisce norme specifiche in materia di igiene per gli alimenti di origine animale;";1
751;"il regolamento ( ce ) n. 178/2002 del parlamento europeo e del consiglio del 28 gennaio 2002 che stabilisce i principi e i requisiti generali della legislazione alimentare, istituisce l’ autorità europea per la sicurezza alimentare e fissa procedure nel campo della sicurezza alimentare;";1
752;il regolamento ( ce ) n. 882/2004 del 29 aprile 2004 relativo ai controlli ufficiali intesi a verificare la conformità alla normativa in materia di mangimi e di alimenti e alle norme sulla salute e sul benessere degli animali;1
753;il regolamento ( ce ) n. 882/2004 del 29 aprile 2004 relativo ai controlli ufficiali intesi a verificare la conformità alla normativa in materia di mangimi e di alimenti e alle norme sulla salute e sul benessere degli animali;1
;;
755;"il regolamento ( ue ) 2017/625 del 15 marzo 2017 relativo ai controlli ufficiali e alle altre attività ufficiali effettuati per garantire l’ applicazione della legislazione sugli alimenti e sui mangimi, delle norme sulla salute e sul benessere degli animali, sulla sanità delle piante nonché sui prodotti fitosanitari ( … );";1
