SentenceID;Sentences ;Label 
1479;"3. di far presente che l’ attività di controllo è esercitata, ai sensi dell’ art. 197 del d.lgs. 152/06, dalla città metropolitana di milano, che può avvalersi del dipartimento a.r.p.a. competente per territorio, cui spetta in particolare accertare che la ditta ottemperi alle disposizioni del presente atto;";0
1480;"3. di modificare di conseguenza l’ allegato tecnico all’ aia rilasciata ai sensi del d.lgs. 152/2006, allegato viii alla parte seconda, punto 5.4 la relativa planimetria ed il piano di gestione operativa, parti integrali e sostanziali del presente atto;";0
1481;"3. di notificare il presente atto alla società arbo srl ( con sede legale in via bigli 22, 20121 milano ), alla città metropolitana di milano, alla provincia di monza e brianza, ad arpa lombardiadipartimento di milano e ai comuni di varedo, limbiate e paderno dugnano;";0
1482;3. di procedere alla contestuale liquidazione delle domande ammesse indicate in allegato 1, parte integrante e sostanziale del presente provvedimento, per un importo complessivo pari ad euro 52.000,00, a favore di tutti i beneficiari di seguito indicati:;0
1483;"3. di provvedere, contestualmente alla data di adozione del presente atto, alla trasmissione dello stesso ad ilspa;";0
1484;"3. di provvedere, contestualmente alla data di adozione del presente atto, alla trasmissione dello stesso ad ilspa e alla pubblicazione di cui agli artt. 26 e 27 del d.lgs. 33/2013;";0
1485;3. di provvedere alla pubblicazione sul burl della sola parte dispositiva del presente decreto;0
1486;"3. di provvedere alla pubblicazione sul burl della sola parte dispositiva del presente decreto, e alla pubblicazione integrale sul sito web www.cartografia.regione.lombardia.it/silvia/;";0
1487;"3. di pubblicare il presente atto sul bollettino ufficiale della regione lombardia, nonché sul sito della trasparenza di regione lombardia, ai sensi degli artt. 26 e 27 del d.lgs. n. 33/13;";0
1488;"3. di rendere noto che, così come stabilito dalla d.g.r. n. 738 del 5 novembre 2018, i gestori delle discariche e degli impianti di incenerimento senza recupero energetico o comunque classificati esclusivamente come impianti di smaltimento mediante l’ operazione  d10 incenerimento a terra », in qualità di soggetti passivi dell’ imposta ai sensi dell’ art. 52 della l.r. 10/2003, fatto salvo l’ ammontare minimo fissato dal comma 29 dell’ articolo 3 della legge n. 549/1995, devono provvedere ad applicare, per l’ anno 2018, le riduzioni del tributo speciale sulla base di quanto indicato nell’ allegato a al presente atto, procedendo anche all’ adeguamento dei versamenti già effettuati con misure di compensazione e di conguaglio;";1
1489;"3. di rettificare, a seguito di ulteriori verifiche, gli esiti istruttori relativi alle domande presentate nella finestra di novembre 2019 approvati con decreto regionale n. 4356 del 09 aprile 2020 procedendo a riammettere con autocertificazioni antimafia di cui all’ art. 89 del d.lgs. 159/2011 e pertanto sotto condizione risolutiva, 3 domande indicate in allegato 4, parte integrante e sostanziale del presente provvedimento, per un importo complessivo pari ad euro 13.000,00;";0
1490;3. di trasmettere il presente decreto a mezzo posta elettronica certificata al comune di giussano;0
1491;"3. sia soddisfatto il requisito di cui all’ allegato 2, parte b, punto 2 del d.lgs. 42/2017, il quale stabilisce che i corsi si concludono con un esame, ai fini del rilascio di un’ attestazione finale di profitto, tenuto da una commissione d’ esame, costituita da due membri esperti scelti tra i docenti del corso e da un membro indicato dalla regione competente che, per regione lombardia, può essere scelto, a discrezione di chiunque debba costituire la suddetta commissione d’ esame, tra uno dei nominativi inseriti nell’ elenco dei membri di indicazione regionale per le commissioni d’ esame dei corsi in acustica di cui al d.lgs. 42/2017, allegato 2, parte b, punto 2, come stabilito al punto 6 del dispositivo del decreto dirigenziale n. 4578/2017;";1
1492;312 serie ordinaria n. 9 giovedì 28 febbraio 2019 d.d.s.;0
1493;320 bollettino ufficiale serie ordinaria n. 9 giovedì 28 febbraio 2019 d.d.s.;0
1494;"32 serie ordinaria n. 49 mercoledì 05 dicembre 2018 dato atto che il presente provvedimento rientra tra le competenze dell’ u.o. economia circolare, usi della materia e bonifiche individuata dalla d.g.r. xi/294 del 28 giugno 2018;";0
1495;33/2013.;0
1496;34.706,00, con imputazione al capitolo 11502, che presenta la sufficiente capienza, per l’ esercizio 2018, ferma lancio, l’ istituzione nel bilancio 2019 dei relativi fondi pluriennali vincolati per il finanziamento delle obbligazioni passive esigibili nell’ anno sopra indicato, come da seguente tabella:;0
1497;"34.706,00;";0
1498;"34 bollettino ufficiale serie ordinaria n. 25 lunedì 15 giugno 2020 d.g. ambiente e clima 161.310,00, a fronte dello stanziamento di € 2.238.750,00, previsto dal bando;";0
1499;38 bollettino ufficiale serie ordinaria n. 16 martedì 14 aprile 2020 d.d.s.;0
1500;38 bollettino ufficiale serie ordinaria n. 25 lunedì 15 giugno 2020 d.d.s.;0
1501;3 dicembre 2018 n. 18013 progetto denominato  programma integrato di intervento cascina merlata » lotto r11 », nel comune di milano ( mi ).;0
1502;4.;0
1503;4.6 della relazione istruttoria allegata parte integrante;0
1504;"4. che, qualora dalla autocertificazione prevista dall’ art. 53, comma 9, della l.r. n. 10/2003, trasmessa entro il mese successivo alla scadenza dell’ ultimo trimestre ( 31 gennaio ), nonché dai controlli effettuati tramite orso o tramite i mud degli impianti ubicati fuori regione, emerga che nell’ anno solare a cui l’ autocertificazione stessa si riferisce, non risultino raggiunti gli obiettivi di recupero di cui all’ allegato i, lettera a ) della d.g.r. n. 4274/2012, il titolare dell’ impianto è tenuto ad integrare i versamenti già effettuati in misura ridotta per i precedenti trimestri, fino al pagamento in misura ordinaria del tributo per l’ intero periodo;";0
1505;"4. che al fine dei necessari controlli a garanzia degli interventi di cui trattasi, la società ep produzione s.p.a. dovrà trasmettere agli enti territorialmente interessati, ogni documento necessario per una corretta informazione tecnico procedurale, relativa all’ esecuzione dei lavori di cui trattasi, a mente del programma temporale degli interventi e delle azioni connesse;";0
1506;"4. che al fine dei necessari controlli a garanzia degli interventi di cui trattasi, la società ep produzione s.p.a. dovrà trasmettere agli enti territorialmente interessati, ogni documento necessario per una corretta informazione tecnico procedurale, relativa all’ esecuzione dei lavori di cui trattasi, concordando con gli enti di controllo il programma temporale degli interventi e delle azioni connesse;";0
1507;"4. dare atto che l’ amministrazione comunale di nova milanese dovrà provvedere a riportare nei propri strumenti urbanistici l’ indicazione e la tipologia dell’ intervento effettuato, e provvedere a iscrivere l’ onere reale presso l’ agenzia del territorio, competente territorialmente, a seguito dell’ approvazione del progetto operativo di bonifica, a garanzia e tutela del territorio comunale, soprattutto nella fattispecie di passaggi di proprietà o cessione a vario titolo a terzi dell’ area interessata;";0
1508;4. di accettare l’ appendice 1 della garanzia finanziaria ( polizza 5387.00.27.2799697936 ) già stipulata dalla ditta con con sace bt s.p.a..;0
1509;"4. di assumere impegni a favore dei beneficiari indicati nella tabella seguente con imputazione ai capitoli e agli esercizi ivi indicati, attestando la relativa esigibilità della obbligazione nei relativi esercizi di imputazione: beneficiario / ruolo codice capitolo anno 2018 anno 2019 anno 2020 comprensorio alpino di caccia penisola lariana 959083 16.02.203.12832 740,68 0,00 0,00 comprensorio alpino di caccia "" alpi comasche "" 959085 16.02.203.12832 4.000,00 0,00 0,00 atc olgiatese 959082 16.02.203.12832 2.250,00 0,00 0,00 comprensorio alpino di caccia nord verbano 959170 16.02.203.12832 2.250,00 0,00 0,00 5. di liquidare: 70 serie ordinaria n. 51 mercoledì 18 dicembre 2019 imp.";0
1510;4. di attestare che contestualmente alla data di adozione del presente atto si provvede alla pubblicazione di cui agli artt. 26 e 27 del d.lgs. 33/2013;0
1511;4. di attestare che il presente atto non è soggetto agli obblighi di pubblicazione di cui agli artt. 26 e 27 del d.lgs. 33/2013;0
1512;4. di attestare che la pubblicazione ai sensi degli artt. 26 e 27 del d.lgs. 33/2013 è avvenuta in sede di adozione dei d.d.u.o. 12841/2017 e 14414/2019 che si provvede a modificare mediante la pubblicazione del presente atto;0
1513;4. di attestare che la pubblicazione ai sensi degli artt. 26 e 27 del d.lgs. 33/2013 è avvenuta in sede di adozione dei decreti n. 12730/2016 e n. 12879/2018 e che si provvede a modificare mediante la pubblicazione del presente atto;0
1514;4. di attestare che la spesa oggetto del presente provvedimento rientra nell’ ambito di applicazione degli artt. 26 e 27 del d.lgs. n. 33/2013.;0
1515;4. di confermare l’ ammontare totale della fideiussione che la ditta ha prestato a fronte della nota prot.;0
1516;"4. di dare atto che sono fatte salve le autorizzazioni e le prescrizioni stabilite da altre normative, nonché le disposizioni e le direttive vigenti, per quanto non espressamente indicato nel presente atto;";0
1517;4. di dare opportuna informazione degli esiti di cui al presente provvedimento ai soggetti beneficiari;0
1518;"4. di dare opportuna informazione degli esiti di cui al presente provvedimento a tutti i soggetti che hanno presentato domanda, per il tramite di unioncamere lombardia soggetto gestore del bando;";0
1519;"4. di disporre che i manufatti di pertinenza dell’ attività mineraria ( capannone, cabina elettrica e vasca di decantazione ), ascritti al demanio pubblico idrico dello stato, restino funzionali all’ attività di recupero fino al suo completamento;";0
1520;4. di disporre che l’ azienda provveda al versamento degli oneri istruttori e all’ assolvimento degli obblighi dell’ imposta di bollo per l’ emissione del presente atto;0
1521;"4. di disporre la pubblicazione del presente provvedimento, comprensivo degli allegati parti integranti e sostanziali, sul bollettino ufficiale della regione lombardia;";0
1522;"4. di disporre la pubblicazione del presente provvedimento, comprensivo degli allegato 1 e 2, parti integranti e sostanziali, sul bollettino ufficiale della regione lombardia;";0
1523;"4. di disporre per quanto sopra esposto, che il beneficiario regolarizzi e trasmetta ogni documento utile per la dovuta e corretta gestione amministrativa e contabile;";0
1524;4. di liquidare i seguenti importi quale somma della seconda e terza quota ( saldo ) del contributo regionale assegnato:;0
1525;"4. di notificare il presente decreto al proponente comune di teglio, alla provincia di sondrio, alla comunità montana valtellina di sondrio, all’ ente gestore del parco regionale delle orobie valtellinesi;";0
1526;"4. di procedere all’ erogazione della spesa a favore del comune di redavalle, secondo le procedure di cui alla l.r. 34/1978, sulla scorta della documentazione attestante le spese effettuate;";0
1527;"4. di procedere all’ erogazione della spesa a favore del comune di vizzolo pedrabissi, secondo le procedure di cui alla l.r. 34/1978, sulla scorta della documentazione attestante le spese effettuate;";0
1528;4. di procedere con successivi atti di liquidazione al soddisfacimento delle spese sostenute dal beneficiario, secondo le procedure di cui alla l.r. n. 34/1978, sulla scorta delle domande redatte dal responsabile del procedimento, debitamente corredate della documentazione probatoria dei crediti vantati, fermo restando il loro riferimento ad impegni giuridicamente vincolanti ( contratti, incarichi, prestazioni personale interno, ecc./cup, cig ).;0
1529;4. di provvedere a pubblicare sul bollettino ufficiale della regione lombardia il presente provvedimento;0
1530;"4. di pubblicare il presente atto sul bollettino ufficiale della regione lombardia, nonché sul sito della trasparenza di regione lombardia, ai sensi degli artt. 26 e 27 del d.lgs. n. 33/13;";0
1531;"4. di pubblicare il presente atto sul burl e sui portali web della direzione generale ambiente, energia e sviluppo sostenibile e della direzione generale agricoltura; 5. di trasmettere il presente provvedimento alle province, alla città metropolitana, ad arpa lombardia e al ministero dell’ ambiente e della tutela del territorio e del mare.";0
1532;4. di rendere noto che, così come stabilito dalla d.g.r. n. 738 del 05 novembre 2018, entro il mese successivo alla scadenza dell’ ultimo trimestre di ciascun anno, i gestori degli impianti di smaltimento di cui all’ art. 52 della l.r. 10/2003 sono tenuti a produrre la dichiarazione prevista ai sensi dell’ art. 55 della l.r. 10/2003 e che con la presentazione di tale dichiarazione per l’ anno 2018 i gestori degli impianti devono dare evidenza delle riduzioni applicate ai rifiuti urbani o assimilati riportando le seguenti indicazioni:;0
1533;"4. di rendere noto che contro il presente decreto è proponibile ricorso giurisdizionale presso il tar della lombardia, secondo le modalità di cui al d.lgs. 2 luglio 2010, n. 104, entro 60 dalla data di pubblicazione sul burl della parte dispositiva del presente atto;";1
1534;4. di rendere noto che contro il presente decreto è proponibile ricorso giurisdizionale presso il tribunale superiore delle acque pubbliche secondo le modalità di cui al d.lgs. 2 luglio 2010, n.104.;0
1535;"4. di sostituire la planimetria  tavola 7 » di cui al d.d.u.o. 14004 del 29 dicembre 2016 con quella allegata ( tav 07 planimetria termovalorizzatore rev 5 maggio 2020 ), quale parte integrante, al presente atto;";0
1536;4. di stabilire che l’ ente beneficiario è tenuto a compilare sistematicamente il file  qe.xls, fornito dall’ ente erogatore, riportando i crediti vantati e a trasmetterlo agli uffici preposti alla istruttoria tecnico amministrativa e contabile all’ indirizzo di posta elettronica:;0
1537;4. di stabilire parte integrante e sostanziale del presente provvedimento le note di:;0
1538;"4. di trasmettere alla commissione europea, ai sensi dell’ art. 11 del reg.(ue ) n. 651/2014, le informazioni sintetiche richieste nel modulo tipo di cui all’ allegato ii dello stesso regolamento, utilizzando l’ apposita applicazione informatica della commissione ( sani 2 ), relative alla misura di aiuto di cui al presente provvedimento, ai fini della registrazione dell’ aiuto da parte della commissione europea e della pubblicazione nella gazzetta ufficiale dell’ unione europea e sul sito web della commissione;";0
1539;4. di trasmettere il presente provvedimento a afor sas di rabbachin massimiliano & c.;0
1540;"4. di trasmettere il presente provvedimento alla consulta regionale lombarda oappc ( ordini degli architetti pianificatori, paesaggisti e conservatori );";0
1541;"4. di trasmettere il presente provvedimento alla società bracco imaging s.p.a., con sede legale in via egidio folli, 50 20134 milano;";0
1542;4. di trasmettere il presente provvedimento all’ ente the acs scuola italiana di alta formazione s.r.l.;0
1543;"4. di trasmettere il presente provvedimento al ministero dello sviluppo economico, direzione generale mereen, divisione vii  efficienza energetica e risparmio energetico »;";0
1544;4. per quanto sopra, di dare atto delle note che seguono, parti integranti del presente atto:;0
1545;"4. sia soddisfatto il requisito di cui all’ allegato 2, parte b, punto 5, lettera b ) del d.lgs. 42/2017, il quale stabilisce che i contenuti minimi del corso devono corrispondere a quelli indicati al successivo punto 6, ovvero ai contenuti minimi del corso in acustica per tecnici competenti riportati nella specifica tabella;";0
1546;"4 ) 19° provvedimento », che dispone a favore del comune di milano il prelievo di € 2.422.668,37, a rimborso delle spese sostenute per gli interventi di progettazione e di realizzazione della messa in sicurezza e bonifica delle aree incluse nell’ ex-sin  milano bovisa »;";0
1547;40 serie ordinaria n. 50 martedì 11 dicembre 2018 d.g. ambiente e clima d.d.u.o.;0
1548;44 bollettino ufficiale serie ordinaria n. 26 venerdì 26 giugno 2020 d.d.s.18 giugno 2020 n. 7107 determinazioni in merito all’ esito dell’ istruttoria delle domande presentate a valere sul bando  rinnova veicoli 2019 2020 » finalizzato alla concessione di contributi per la sostituzione di autoveicoli inquinanti con veicoli a basso impatto ambientale a favore delle micro, piccole e medie imprese ( approvato con decreto n. 14037 del 2 ottobre 2019 e successivamente integrato dal decreto n. 14434 del 9 ottobre 2019 in attuazione della dgr del 31 luglio 2019, n. xi/2089 ) iv provvedimento il dirigente della struttura aria richiamati:;0
1549;44 bollettino ufficiale serie ordinaria n. 4 giovedì 24 gennaio 2019 d.g. ambiente e clima d.d.s.;0
1550;46 bollettino ufficiale serie ordinaria n. 32 venerdì 07 agosto 2020 d.g. ambiente e clima d.d.s.;0
1551;"46 serie ordinaria n. 26 venerdì 26 giugno 2020 visti gli articoli 26 e 27 del decreto legislativo n. 33 del 14 marzo 2013 che dispongono la pubblicità sul sito istituzionale delle pubbliche amministrazioni dei dati attinenti alla concessione di sovvenzioni, contributi, sussidi e attribuzione di vantaggi economici a persone ed enti pubblici e privati;";0
1552;49283 del 17.10.18, istanza di finanziamento ai sensi dell’ art. 12 comma l del r.r. 2/12, per l’ aggiornamento del piano di caratterizzazione, la messa in sicurezza, le attività di bonifica, di monitoraggio postanalisi di rischio per il sito ex cromotecnica per un importo pari a €.;1
1553;4 dicembre 2018 n. 18042 aggiornamento degli importi dei canoni annui anticipati dovuti dai titolari di permessi di ricerca e concessioni di coltivazione di minerali solidi ai sensi dell’ art. 34 del d.lgs.31 marzo 1998 n. 112 e all’ art. 6 della l.r. del 29 giugno 2009 n. 10. annualità 2019 il dirigente della u.o. sviluppo sostenibile e tutela risorse dell’ ambiente visti:;0
1554;"4 luglio 2018 n. 9736 variazione titolarietà a.i.a. rilasciata con d.d.s. n. 2031 del 16 febbraio 2018 alla società linea reti impianti s.r.l. con sede legale in viale trento e trieste n.38 cremona ed impianto in via antichi budri s.n.c. cremona, ai sensi del d.lgs. 3 aprile 2006, n. 152, allegato viii alla parte seconda, punto 5.2, alla società linea ambiente s.r.l. con sede legale in via xxv aprile 18 a rovato ( bs ) il dirigente della struttura autorizzazioni ambientali visti il d.lgs. 3 aprile 2006, n. 152, recante  norme in materia ambientale » in particolare l’ art 29-nonies, comma 4;";0
1555;"4 maggio 2020 n. 5293 modifica del d.d.u.o. n. 3.832 del 26 marzo 2020 avente per oggetto  aggiornamento per l’ anno 2020 dell’ elenco degli impianti assoggettati al pagamento del tributo in misura ridotta per il deposito in discarica di scarti e sovvalli di cui alla d.g.r. 25 ottobre 2012, n. 4274 » la dirigente della u.o. economia circolare, usi della materia e bonifiche richiamato il d.d.u.o. n. 3.832 del 26 marzo 2020 quale ultimo aggiornamento dell’ elenco degli impianti assoggettati al pagamento del tributo in misura ridotta del deposito in discarica di scarti e sovvalli di cui alla d.g.r. 4274/2012;";0
1556;5.;0
1557;"5.164.568,99;";0
1558;"5. che l’ elenco degli impianti assoggettati al pagamento del tributo in misura ridotta riportato nell’ allegato a al presente decreto, resta valido fino all’ approvazione del nuovo elenco che verrà emanato secondo le modalità previste dall’ allegato ii alla d.g.r. n. 4274/2012 denominato  modalità per l’ ammissione al pagamento del tributo in misura ridotta » e che i titolari degli impianti che vogliano usufruire del pagamento del tributo in misura ridotta e che rientrino nei parametri stabiliti nell’ allegato i lettera a ) della d.g.r. n. 4274/2012, devono inviare, entro il 31 gennaio di ogni anno, la richiesta di usufruire della riduzione del tributo di cui all’ allegato iii alla d.g.r. sopramenzionata, secondo le modalità ivi precisate;";1
1559;"5. di acquisire ai comitati di gestione dell’ ambito territoriale di caccia olgiatese, dei comprensori alpini di caccia penisola lariana, alpi comasche e nord verbano a conclusione dei pagamenti,, la rendicontazione delle somme effettivamente erogate;";0
1560;5. di assoggettare gli importi sopra indicati alle seguenti ritenute al fine del recupero della quota parte del contributo a rimborso erogato in eccesso rispetto all’ ammontare dello stesso definitivamente stabilito con il presente decreto:;0
1561;5. di attestare che il presente atto non è soggetto agli obblighi di pubblicazione di cui agli artt. 26 e 27 del d.lgs. 33/2013;0
1562;5. di attestare che la pubblicazione ai sensi degli artt. 26 e 27 del d.lgs. 33/2013 è avvenuta in sede di adozione dei decreti n. 18676 del 18 dicembre 2019, n. 18788 del 19 dicembre 2019, n. 18804 del 19 dicembre 2019, n. 18996 del 20 dicembre 2019, n. 19094 del 23 dicembre 2019, n. 19111 del 23 dicembre 2019, n. 1826 del 14 febbraio 2020.;0
1563;5. di attestare che la spesa oggetto del presente provvedimento rientra nell’ ambito di applicazione degli artt. 26 e 27 del d.lgs. n. 33/2013.;0
1564;"5. di attuare ogni misura necessaria, comunicandola per tempo ai beneficiari del bando, in caso di comunicazione e/o rilievi da parte della commissione europea in merito all’ applicazione del regolamento citato;";0
1565;"5. di comunicare il presente atto alla società ep produzione s.p.a. e di trasmetterne copia alla provincia di lodi, ad arpa lombardia dipartimento di lodi, ai comuni di tavazzano con villavesco e montanaso lombardo;";0
1566;"5. di comunicare il presente atto alla società ep produzione s.p.a. e di trasmetterne copia alla provincia di lodi, ad arpa lombardia dipartimento di lodi, ats città metropolitana di milano sede di lodi, ai comuni di tavazzano con villavesco e montanaso lombardo;";0
1567;"5. di comunicare il presente decreto al proponente, al comune di montichiari, alla provincia di brescia, ad arpa lombardia e ad ats-brescia;";0
1568;"5. di dare atto, ai sensi dell’ art. 3, legge 7 agosto 1990, n. 241, s.m.i., che contro il presente provvedimento, potrà essere presentato ricorso giurisdizionale al tribunale amministrativo regionale, entro 60 ( sessanta ) giorni dalla data di comunicazione dello stesso, ovvero ricorso straordinario al presidente della repubblica entro 120 ( centoventi ) giorni dalla data di pubblicazione sul burl;";0
1569;"5. di dare atto che, ai sensi dell’ art. 3, comma 4, legge 241/90, avverso il presente provvedimento è diritto degli interessati esperire ricorso dinanzi al tribunale amministrativo entro 60 giorni dalla data di pubblicazione sul burl;";0
1570;"5. di dare atto che, ai sensi dell’ art. 3, comma 4, legge 241/90, avverso il presente provvedimento è diritto degli interessati esperire ricorso dinanzi al tribunale ordinario entro 30 giorni dalla data di pubblicazione del presente provvedimento sul burl;";0
1571;5. di dare atto dell’ obbligo da parte del beneficiario di:;0
1572;5. di determinare in € 21.636,93 l’ ammontare totale della fideiussione che la ditta deve prestare a favore di regione lombardia, relativamente alle operazioni di seguito riportate:;0
1573;"5. di disporre, per quanto sopra esposto, che il comune di redavalle regolarizzi e trasmetta all’ ente concedente ogni documento utile per la dovuta e corretta gestione amministrativa e contabile;";0
1574;"5. di disporre, per quanto sopra esposto, che il comune di vizzolo pedrabissi regolarizzi e trasmetta all’ ente concedente ogni documento utile per la dovuta e corretta gestione amministrativa e contabile;";0
1575;"5. di disporre che il comune di redavalle proceda all’ esecuzione d’ ufficio in danno del soggetto responsabile ed al recupero delle somme concesse e aggiorni periodicamente la regione, circa i fatti sostanziali, gli atti e/o ulteriori sviluppi del processo risarcitorio;";0
1576;"5. di disporre che il presente atto sia comunicato a mezzo posta elettronica certificata a acsm agam ambiente srl, alla provincia di como, al comune di como, ad arpa ed all’ ufficio d’ ambito della provincia di como;";0
1577;"5. di disporre che il presente atto sia comunicato a mezzo posta elettronica certificata a linea ambiente s.r.l., linea reti e impianti srl, alla provincia di cremona, al comune di cremona, ad arpa, all’ ufficio d’ ambito della provincia di cremona e all’ aipo;";0
1578;"5. di disporre che il presente atto sia comunicato a mezzo posta elettronica certificata alla ditta silea s.p.a., ad arpa, alla provincia di lecco, al comune di valmadrera, ad ats lecco;";0
1579;"5. di disporre la pubblicazione del presente provvedimento, comprensivo degli allegati parti integranti e sostanziali, sul bollettino ufficiale della regione lombardia;";0
1580;5. di disporre la pubblicazione del presente provvedimento integralmente sul burl;0
1581;"5. di prescrivere al delegato del commissario governativo di vigilare sulla corretta esecuzione dei lavori di recupero finale dell’ area mineraria denominata  baggero e brenno », in comune di costa masnaga, come da progetto approvato con i decreti regionali n. 10455 del 31 agosto 2017 e n. 1107, del 30 gennaio 2018 e di trasmettere alla direzione generale ambiente e clima la certificazione di intervenuto collaudo delle opere;";0
1582;"5. di procedere ad erogare con successive note di liquidazione il contributo di euro 34.706,00 al beneficiario, secondo le procedure di cui alla l.r. 34/1978, sulla scorta della presentazione da parte del responsabile del procedimento del comune di nova milanese della documentazione comprovante le attività connesse alla caratterizzazione ( predisposizione del piano, esecuzione, presentazione degli esiti e del modello concettuale aggiornato ) e alla predisposizione delle fasi procedimentali successive ( predisposizione dell’ analisi di rischio sito specifica e/o progetto operativo di bonifica;";0
1583;5. di provvedere a pubblicare sul bollettino ufficiale della regione lombardia, il presente provvedimento.;0
1584;5. di pubblicare il presente provvedimento e i relativi allegati sul bollettino ufficiale della regione lombardia e sul sito istituzionale di regione lombardia.;0
1585;5. di ridurre, a seguito della ridetermina e delle decadenze dal contributo concesso disposte con il presente atto, gli impegni indicati nella tabella seguente:;0
1586;"5. di stabilire che il comune di san martino dall’ argine trasmetta alla struttura proponente il cronoprogramma, su tabella trimestrale, con i flussi di cassa previsti per il contributo di cui al presente atto;";0
1587;"5. di trasmettere copia del presente provvedimento ai comuni di cesano maderno, bovisio masciago, ceriano laghetto e limbiate, all’ arpa lombardia, alla provincia di monza brianza, alla ats brianza;";0
1588;"5. di trasmettere il presente provvedimento alla società edison s.p.a., con sede legale in foro bonaparte, 31, 20100 milano;";0
1589;"5. di trasmettere il presente provvedimento al ministero dello sviluppo economico, direzione generale mereen, divisione vii  efficienza energetica e risparmio energetico »;";0
1590;5. di trasmettere il presente provvedimento al ministero dello sviluppo economico, direzione generale mereen, divisione vii  efficienza energetica e risparmio energetico » 6. di pubblicare il presente provvedimento e i relativi allegati sul bollettino ufficiale della regione lombardia e sul sito istituzionale di regione lombardia direzione generale ambiente e clima.;0
1591;5. di trasmettere il presente provvedimento a unioncamere lombardia per gli adempimenti conseguenti in qualità di soggetto gestore del bando;0
1592;"5. su tali dichiarazioni, regione lombardia, con il supporto dell’ osservatorio regionale sui rifiuti effettuerà controlli al fine di verificare la corrispondenza con quanto dichiarato dai comuni e dai gestori degli impianti di smaltimento sull’ applicativo o.r.so. e nei mud;";0
1593;"50194 del 24.10.18, hanno mostrato il pieno rispetto per le csc e dunque fugato la necessità di attivare una mise per le acque di falda;";1
1594;50363 del 25.10.18 con cui è stato comunicato il suddetto stralcio e fatta richiesta di integrazione ai fini della finalizzazione dell’ istanza;0
1595;50 bollettino ufficiale serie ordinaria n. 16 martedì 14 aprile 2020 d.d.s.;0
1596;50 serie ordinaria n. 31 venerdì 03 agosto 2018 8. di comunicare che ai sensi dell’ art. 3 della l. n. 241/1990 e s.m.i, contro il presente provvedimento potrà essere presentato ricorso giurisdizionale al tribunale amministrativo regionale entro 60 giorni, ovvero ricorso straordinario al presidente della repubblica entro 120 giorni, dalla data di pubblicazione sul burl.;0
1597;54 bollettino ufficiale serie ordinaria n. 5 lunedì 28 gennaio 2019 d.g. ambiente e clima d.d.g.;0
1598;54 serie ordinaria n. 48 lunedì 26 novembre 2018 d.g. ambiente e clima d.d.u.o.;0
1599;56 serie ordinaria n. 5 lunedì 28 gennaio 2019 d.d.u.o.;0
1600;5841/2016;0
1601;59 del 29 novembre 2019 data di chiusura della decima finestra temporale del bando;0
1602;"59 del 29 novembre 2019 del bando  rinnova autovetture », approvato con decreto 13942 del 01 ottobre 2019;";0
1603;"59 del 29 novembre 2019 del bando  rinnova autovetture », approvato con decreto 13942 del 1° ottobre 2019;";0
1604;"59 del 29 novembre 2019 del bando  rinnova autovetture », approvato con decreto 13942 del 1 ottobre 2019;";0
1605;"5 giugno 2019 n. 8044 riconoscimento della conformita ’ e validita ’ del corso abilitante alla professione di tecnico competente in acustica, di cui all’ allegato 1, punto 3 e all’ allegato 2, parte b, del decreto legislativo 17 febbraio 2017, n. 42, erogato dall’ ente the acs scuola italiana di alta formazione s.r.l., via solari, n. 27 60025 loreto ( an ) il dirigente della struttura autorizzazioni ambientali vista la legge 26 ottobre 1995, n. 447  legge quadro sull’ inquinamento acustico »;";0
1606;6.;0
1607;6. di attestare che il presente atto non è soggetto agli obblighi di pubblicazione di cui agli artt. 26 e 27 del d.lgs 33/2013.;0
1608;6. di attestare che la pubblicazione ai sensi degli artt. 26 e 27 del d.lgs. 33/2013 è avvenuta in sede di adozione dei decreti n. 18676 del 18 dicembre 2019, n. 18788 del 19 dicembre 2019, n. 18804 del 19 dicembre 2019, n. 18996 del 20 dicembre 2019, n. 19094 del 23 dicembre 2019, n. 19111 del 23 dicembre 2019, n. 1826 del 14 febbraio 2020.;0
1609;"6. di comunicare con nota dirigenziale il presente atto ai titolari degli impianti riportati in allegato a al presente atto, alla 135 serie ordinaria n. 19 giovedì 07 maggio 2020 presidenza u.o. tutela delle entrate tributarie regionali, a tutte le province in cui hanno sede gli impianti ed all’ arpa lombardia sede centrale;";0
1610;"6. di dare atto che, ai sensi dell’ art. 3, comma 4, legge 241/90, avverso il presente provvedimento è diritto degli interessati esperire ricorso dinanzi al tribunale ordinario entro 30 giorni dalla data di pubblicazione del presente provvedimento sul burl;";0
1611;6. di dare atto che contro il presente provvedimento potrà essere proposto ricorso al competente tribunale civile entro 60 giorni dalla data di piena conoscenza del provvedimento stesso;0
1612;6. di dare atto che gli atti inerenti il procedimento sono depositati presso la struttura bonifiche della direzione generale ambiente e clima accessibili da parte di chiunque vi abbia interesse secondo le modalità ed i limiti previsti dalle vigenti norme in materia di accesso ai documenti amministrativi;0
1613;6. di dare atto che gli atti inerenti il procedimento sono depositati presso la struttura bonifiche della direzione generale ambiente e clima accessibili da parte di chiunque vi abbia interesse secondo le modalità e i limiti previsti dalle vigenti norme in materia di accesso ai documenti amministrativi;0
1614;6. di dare atto che gli atti inerenti il procedimento sono depositati presso la struttura bonifiche della direzione generale ambiente e clima della regione lombardia;0
